"","Variable","Type","y","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","Variable.y","DataFile","SurveyText","Values","ValueLabels","variable_group","variable_group_name","num.values","make.factor","num.na","score.pval","zph.pval","score.pval.xrand","score.pval.adjust","score.pval.xrand.adjust","zph.pval.adjust"
"1","db_training_obeys_stay_command_frequency","factor","xAlways",-0.300986947993729,0.740087432309477,0.0936309607657815,-3.21460920118774,0.001306222205845,1.35119170566031,0.616004962833893,0.889163952417914,"db_training_obeys_stay_command_frequency|Always","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,5.74766263574969e-05,0.355312892450164,0.0308328536819798,0.0370195641255354,1,1
"2","db_training_obeys_stay_command_frequency","factor","xSeldom",-0.134716102389173,0.87396399276105,0.101153787902148,-1.33179493504971,0.182927582784657,1.14421189921197,0.716788913873595,1.06560389796644,"db_training_obeys_stay_command_frequency|Seldom","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,5.74766263574969e-05,0.355312892450164,0.0308328536819798,0.0370195641255354,1,1
"3","db_training_obeys_stay_command_frequency","factor","xSometimes",-0.0991972481844985,0.905564069537406,0.0876676640028598,-1.13151467320109,0.257838531093365,1.10428409611132,0.762599175873733,1.07533067170915,"db_training_obeys_stay_command_frequency|Sometimes","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,5.74766263574969e-05,0.355312892450164,0.0308328536819798,0.0370195641255354,1,1
"4","db_training_obeys_stay_command_frequency","factor","xUsually",-0.279449395588576,0.756199993902554,0.0856844199444332,-3.26137932391677,0.00110871613713036,1.32240149175254,0.639295958673723,0.894481535538803,"db_training_obeys_stay_command_frequency|Usually","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,5.74766263574969e-05,0.355312892450164,0.0308328536819798,0.0370195641255354,1,1
"5","de_recreational_spaces","factor","xNo",0.189162368345743,1.20823711601889,0.0386536866512458,4.89377300676301,9.89209287553513e-07,0.827652111280089,1.12008271430667,1.30332957546736,"de_recreational_spaces|No","HLES_dog_owner","Do you ever take your dog to parks or other open spaces meant for recreational activities?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,9.58215041091861e-07,0.0962360911606586,0.976006085385923,0.0011166056805493,1,1
"6","de_stairs_in_home","factor","xNo",0.146634166028036,1.15793027530303,0.0375796302616548,3.90195872090998,9.54174321447937e-05,0.863609857457352,1.07570842460025,1.24643675907029,"de_stairs_in_home|No","HLES_dog_owner","Is there a staircase with more than 8 stairs that your dog uses regularly?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,9.42336881531816e-05,0.611708624739408,0.80468603907097,0.045754287476647,1,1
"7","df_appetite_change_last_year","factor","xDon't Know",-0.250369383170829,0.778513160293487,0.454731286148912,-0.55058754652927,0.581916447762739,1.2844998016771,0.31929931433436,1.89816486769991,"df_appetite_change_last_year|Don't Know","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,2.14018523160268e-06,0.327992121030155,0.893115429260799,0.00207829391503483,1,1
"8","df_appetite_change_last_year","factor","xEats less than usual",0.414524870474334,1.51365138934641,0.0777911161970524,5.32869163908515,9.89227831208033e-08,0.660654102416409,1.29960072725394,1.76295725327232,"df_appetite_change_last_year|Eats less than usual","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,2.14018523160268e-06,0.327992121030155,0.893115429260799,0.00207829391503483,1,1
"9","df_appetite_change_last_year","factor","xEats more than usual",0.0161005211737923,1.01623083298819,0.155828975855371,0.103321741578637,0.917707620678668,0.984028399393806,0.748773563759386,1.37922217863948,"df_appetite_change_last_year|Eats more than usual","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,2.14018523160268e-06,0.327992121030155,0.893115429260799,0.00207829391503483,1,1
"10","df_ever_overweight","factor","xNo",-0.118316888563446,0.888414479615152,0.0410122957612758,-2.88491259431426,0.00391522346717539,1.12560074486087,0.819796195917979,0.962776225993648,"df_ever_overweight|No","HLES_dog_owner","Has your dog ever been considered overweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,0.000109285204380854,0.411986601222345,0.0555943277819657,0.048980686757153,1,1
"11","df_ever_overweight","factor","xUnknown",0.289560644415425,1.33584045011386,0.119223697443568,2.42871719821039,0.0151523462488559,0.748592393586197,1.05747764403493,1.68747747834324,"df_ever_overweight|Unknown","HLES_dog_owner","Has your dog ever been considered overweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,0.000109285204380854,0.411986601222345,0.0555943277819657,0.048980686757153,1,1
"12","hs_chronic_condition_present","factor","xNo",-0.246566971735079,0.781479022778332,0.0387266532882831,-6.36685462850667,1.92943882469774e-10,1.27962487904637,0.724357794462694,0.843104702829328,"hs_chronic_condition_present|No","HLES_dog_owner","Does your dog have any ongoing medical conditions?","True | False","Yes | No","hs","Health Status",2,TRUE,0,1.77994701147374e-10,0.36434150916607,0.994541134883018,3.45694661228936e-07,1,1
"13","hs_general_health","factor","xFair",0.799763148487493,2.22501386817739,0.0763091863921889,10.4805618602344,1.06111444320702e-25,0.449435400966353,1.91592376755641,2.58396852600031,"hs_general_health|Fair","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,4.10994173267668e-43,0.000533839746650043,0.425690080635311,2.39465260334682e-39,1,0.838979774900717
"14","hs_general_health","factor","xGood",0.346085125223683,1.41352293715262,0.0558393361435832,6.19787320418302,5.72312152926043e-10,0.707452262511131,1.26698750252901,1.57700615820464,"hs_general_health|Good","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,4.10994173267668e-43,0.000533839746650043,0.425690080635311,2.39465260334682e-39,1,0.838979774900717
"15","hs_general_health","factor","xPoor",1.33417366754414,3.79685718344608,0.141869810501033,9.40421124714502,5.24218985420269e-21,0.263375721467718,2.87517616877768,5.01399692583525,"hs_general_health|Poor","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,4.10994173267668e-43,0.000533839746650043,0.425690080635311,2.39465260334682e-39,1,0.838979774900717
"16","hs_general_health","factor","xVery good",0.21499870996808,1.23986029750567,0.046766357314959,4.59729434388316,4.28012756500855e-06,0.806542480642201,1.13126710226568,1.35887762868033,"hs_general_health|Very good","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,4.10994173267668e-43,0.000533839746650043,0.425690080635311,2.39465260334682e-39,1,0.838979774900717
"17","hs_general_health","factor","xVery poor",1.4665981283185,4.334464738951,0.267987081753124,5.47264487050748,4.43368043851092e-08,0.230708994126461,2.56344767313843,7.32902987257311,"hs_general_health|Very poor","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,4.10994173267668e-43,0.000533839746650043,0.425690080635311,2.39465260334682e-39,1,0.838979774900717
"18","mp_dental_brushing_frequency","factor","xDaily",-0.283146202145928,0.753409629702608,0.0771077435641465,-3.67208517663828,0.000240579464853173,1.32729920162386,0.647734361611774,0.876325394743893,"mp_dental_brushing_frequency|Daily","HLES_dog_owner","How often do you brush your dog's teeth?","0 | 1 | 2 | 3 | 4"," Never  |  Occasionally  |  Monthly  |  Weekly  |  Daily","mp","Medicines and Preventatives",5,TRUE,0,8.97446574238012e-05,0.60854394182376,0.222669987046008,0.045754287476647,1,1
"19","mp_dental_brushing_frequency","factor","xMonthly",-0.228322259151723,0.795867742841507,0.0846930847493516,-2.69587841589949,0.0070203286252016,1.25649017565365,0.674139878321819,0.939575723768802,"mp_dental_brushing_frequency|Monthly","HLES_dog_owner","How often do you brush your dog's teeth?","0 | 1 | 2 | 3 | 4"," Never  |  Occasionally  |  Monthly  |  Weekly  |  Daily","mp","Medicines and Preventatives",5,TRUE,0,8.97446574238012e-05,0.60854394182376,0.222669987046008,0.045754287476647,1,1
"20","mp_dental_brushing_frequency","factor","xOccasionally",-0.0973511374110862,0.90723738521,0.048702896823595,-1.99887776211132,0.0456215813835933,1.10224734595624,0.824641064107924,0.998106581089391,"mp_dental_brushing_frequency|Occasionally","HLES_dog_owner","How often do you brush your dog's teeth?","0 | 1 | 2 | 3 | 4"," Never  |  Occasionally  |  Monthly  |  Weekly  |  Daily","mp","Medicines and Preventatives",5,TRUE,0,8.97446574238012e-05,0.60854394182376,0.222669987046008,0.045754287476647,1,1
"21","mp_dental_brushing_frequency","factor","xWeekly",-0.172303289229333,0.841723848674497,0.0661266121104375,-2.60565729485083,0.00916981589208135,1.18803809773805,0.739405297889606,0.958201191484008,"mp_dental_brushing_frequency|Weekly","HLES_dog_owner","How often do you brush your dog's teeth?","0 | 1 | 2 | 3 | 4"," Never  |  Occasionally  |  Monthly  |  Weekly  |  Daily","mp","Medicines and Preventatives",5,TRUE,0,8.97446574238012e-05,0.60854394182376,0.222669987046008,0.045754287476647,1,1
"22","mp_vaccination_status","factor","xI don't know.",4.04879416861476,57.3282871023332,1.11808264648346,3.62119399791135,0.000293246512093039,0.0174433957570538,6.40700837466601,512.958983335006,"mp_vaccination_status|I don't know.","HLES_dog_owner","Has your dog been vaccinated?","1 | 2 | 3 | 0 | 99","Yes, my dog is vaccinated against various diseases as recommended by my veterinarian. | Yes, my dog is vaccinated only against rabies virus. | Yes, my dog was vaccinated as a puppy but not as an adult. | No, my dog is not vaccinated. | I don't know.","mp","Medicines and Preventatives",5,TRUE,0,2.29327164427524e-09,0.431755656005303,0.41345293145798,3.34042990773051e-06,1,1
"23","mp_vaccination_status","factor","xNo, my dog is not vaccinated.",0.135455976019562,1.14505878467926,0.383334296002052,0.35336252830046,0.723816674187546,0.873317608999533,0.54017320644206,2.42729480976538,"mp_vaccination_status|No, my dog is not vaccinated.","HLES_dog_owner","Has your dog been vaccinated?","1 | 2 | 3 | 0 | 99","Yes, my dog is vaccinated against various diseases as recommended by my veterinarian. | Yes, my dog is vaccinated only against rabies virus. | Yes, my dog was vaccinated as a puppy but not as an adult. | No, my dog is not vaccinated. | I don't know.","mp","Medicines and Preventatives",5,TRUE,0,2.29327164427524e-09,0.431755656005303,0.41345293145798,3.34042990773051e-06,1,1
"24","mp_vaccination_status","factor","xYes, my dog is vaccinated only against rabies virus.",-0.0804916057460741,0.92266264861581,0.0989389403049634,-0.813548290470583,0.415903771214465,1.08381974874588,0.760021645328175,1.12010805005843,"mp_vaccination_status|Yes, my dog is vaccinated only against rabies virus.","HLES_dog_owner","Has your dog been vaccinated?","1 | 2 | 3 | 0 | 99","Yes, my dog is vaccinated against various diseases as recommended by my veterinarian. | Yes, my dog is vaccinated only against rabies virus. | Yes, my dog was vaccinated as a puppy but not as an adult. | No, my dog is not vaccinated. | I don't know.","mp","Medicines and Preventatives",5,TRUE,0,2.29327164427524e-09,0.431755656005303,0.41345293145798,3.34042990773051e-06,1,1
"25","mp_vaccination_status","factor","xYes, my dog was vaccinated as a puppy but not as an adult.",-0.115810571787956,0.890643920404383,0.112056870927695,-1.03349817667747,0.301370823353519,1.12278316518005,0.715024834713363,1.10939726068575,"mp_vaccination_status|Yes, my dog was vaccinated as a puppy but not as an adult.","HLES_dog_owner","Has your dog been vaccinated?","1 | 2 | 3 | 0 | 99","Yes, my dog is vaccinated against various diseases as recommended by my veterinarian. | Yes, my dog is vaccinated only against rabies virus. | Yes, my dog was vaccinated as a puppy but not as an adult. | No, my dog is not vaccinated. | I don't know.","mp","Medicines and Preventatives",5,TRUE,0,2.29327164427524e-09,0.431755656005303,0.41345293145798,3.34042990773051e-06,1,1
"26","pa_activity_level","factor","xModerately active",-0.32625771050563,0.721619194619077,0.0473705229011467,-6.88735716906626,5.68383922207535e-12,1.38577245097793,0.65763696205137,0.791826329861929,"pa_activity_level|Moderately active","HLES_dog_owner","Please choose the best description of your dog's lifestyle over the past year:","1 | 2 | 3"," Not active  |  Moderately active  |  Very Active","pa","Physical Activity",3,TRUE,0,1.47776881931292e-13,0.0855758154232959,0.350242551842897,4.30510111880318e-10,1,1
"27","pa_activity_level","factor","xVery Active",-0.458077259789301,0.632498607610442,0.0704887454065513,-6.49858721626114,8.10777866952576e-11,1.5810311484763,0.55088309446161,0.726205782408571,"pa_activity_level|Very Active","HLES_dog_owner","Please choose the best description of your dog's lifestyle over the past year:","1 | 2 | 3"," Not active  |  Moderately active  |  Very Active","pa","Physical Activity",3,TRUE,0,1.47776881931292e-13,0.0855758154232959,0.350242551842897,4.30510111880318e-10,1,1
"28","pa_off_leash_walk_slow_pace_pct","numeric","x",0.335916909151682,1.39922275737472,0.0725052098260844,4.63300375183291,3.60398004939374e-06,0.714682486923127,1.21386478803869,1.61288501326303,"pa_off_leash_walk_slow_pace_pct","HLES_dog_owner","What % of the time are your off-leash activities slow?","Numeric",NA,"pa","Physical Activity",1,FALSE,29356,3.371552678077e-06,0.130835476530138,0.154457916750449,0.00280633015642011,1,1
"29","pa_on_leash_walk_slow_pace_pct","numeric","x",0.213628244269198,1.23816227530289,0.0493401987397428,4.32969971191308,1.49312806318874e-05,0.807648577207192,1.12403313632063,1.36387956052742,"pa_on_leash_walk_slow_pace_pct","HLES_dog_owner","What % of the time are your on-leash activities at a slow pace?","Numeric",NA,"pa","Physical Activity",1,FALSE,2615,1.45673484226988e-05,0.0486493339749084,0.254321774994006,0.0106095600294427,1,1
"30","pa_swim","factor","xNo",0.172145120628375,1.18785020227422,0.0430744977724365,3.99645102161891,6.42991773249196e-05,0.841856993487421,1.09168312467349,1.29248870038631,"pa_swim|No","HLES_dog_owner","Does your dog go swimming?","True | False","Yes | No","pa","Physical Activity",2,TRUE,0,6.35366697083295e-05,0.821365255989476,0.245109937949617,0.0370195641255354,1,1
